N1 ,N2 ,N3 ,N4 ,N5,N6 ,N7 ,N8,N9 ,M1 ,M2,M3 
0.2001,0.5551,3.952389604,6.240100103,10.03499284,0.106533855,0.0641,0.0481,0.378165963,RAISE,RAISE,RAISE
0.2201,0.5561,4.288371448,6.082603234,10.03499284,0.126677122,0.0681,0.0511,0.39386073,RAISE,RAISE,RAISE
0.2401,0.5571,4.979920346,5.74662139,10.03499284,0.141004477,0.0721,0.0541,0.427341755,RAISE,RAISE,RAISE
0.2601,0.5581,5.029332396,5.055072492,10.03499284,0.173316459,0.0761,0.0571,0.496255496,RAISE,RAISE,RAISE
0.2801,0.5591,5.146069036,5.005660442,10.03499284,0.198981613,0.0801,0.0601,0.50117947,RAISE,RAISE,RAISE
0.3001,0.5601,5.589629942,4.888923802,10.03499284,0.205609993,0.0841,0.0631,0.512812427,RAISE,RAISE,RAISE
0.3201,0.5611,5.745271855,4.445362896,10.03499284,0.228665046,0.0881,0.0661,0.557013845,RAISE,RAISE,RAISE
0.3401,0.5621,6.745064166,4.289720983,10.03499284,0.258483817,0.0921,0.0691,0.572523762,RAISE,RAISE,RAISE
0.3601,0.5631,7.138908877,3.289928672,10.03499284,0.314475659,0.0961,0.0721,0.672154358,RAISE,RAISE,RAISE
0.3801,0.5641,8.076587813,2.896083961,10.03499284,0.433985632,0.1001,0.0751,0.711401492,RAISE,RAISE,RAISE
0.4001,0.5651,8.257453013,1.958405025,10.03499284,0.557759231,0.1041,0.0781,0.804842409,HOLD,RAISE,RAISE
0.4201,0.5651,9.040297313,1.777539825,10.03499284,0.843283479,0.1081,0.0811,0.82286586,HOLD,RAISE,RAISE
0.4401,0.5651,9.679533995,0.994695525,10.03499284,1.017169594,0.1121,0.0841,0.900877306,HOLD,RAISE,RAISE
0.4601,0.5651,1.595069934,0.355458843,10.03499284,1.94623053,0.1161,0.0871,0.964578067,HOLD,RAISE,RAISE
0.4801,0.5651,1.959081841,8.439922904,10.03499284,0.897470954,0.1201,0.0901,0.158950779,RAISE,RAISE,RAISE
0.5001,0.5661,2.794580515,8.075910996,10.03499284,0.046424164,0.1241,0.0931,0.195225036,RAISE,RAISE,RAISE
0.5201,0.5671,3.477637402,7.240412323,10.03499284,0.069207809,0.1281,0.0961,0.278483559,RAISE,RAISE,RAISE
0.5401,0.5681,3.927335587,6.557355436,10.03499284,0.096061861,0.1321,0.0991,0.34655106,RAISE,RAISE,RAISE
0.5601,0.5691,3.929795454,6.10765725,10.03499284,0.11978413,0.1361,0.1021,0.391364065,RAISE,RAISE,RAISE
0.5801,0.5701,4.283235835,6.105197384,10.03499284,0.128684217,0.1401,0.1051,0.391609194,RAISE,RAISE,RAISE
0.6001,0.5711,4.427936205,5.751757002,10.03499284,0.14031441,0.1441,0.1081,0.426829984,RAISE,RAISE,RAISE
0.6201,0.5721,4.88671946,5.607056633,10.03499284,0.153968125,0.1481,0.1111,0.441249563,RAISE,RAISE,RAISE
0.6401,0.5731,4.98890922,5.148273378,10.03499284,0.17430605,0.1521,0.1141,0.486967907,RAISE,RAISE,RAISE
0.6601,0.5741,5.942253979,5.046083618,10.03499284,0.193809025,0.1561,0.1171,0.497151249,RAISE,RAISE,RAISE
0.6801,0.5751,6.436853903,4.092738858,10.03499284,0.235519442,0.1601,0.1201,0.592153286,RAISE,RAISE,RAISE
0.7001,0.5761,6.625128789,3.598138934,10.03499284,0.314549944,0.1641,0.1231,0.641440807,RAISE,RAISE,RAISE
0.7201,0.5771,6.91802015,3.409864048,10.03499284,0.368253084,0.1681,0.1261,0.660202643,RAISE,RAISE,RAISE
0.7401,0.5781,7.162800213,3.116972688,10.03499284,0.40576516,0.1721,0.1291,0.689389645,RAISE,RAISE,RAISE
0.7601,0.5791,7.501317495,2.872192624,10.03499284,0.459599806,0.1761,0.1321,0.713782295,RAISE,RAISE,RAISE
0.7801,0.5801,7.754322557,2.533675343,10.03499284,0.522340837,0.1801,0.1351,0.747515979,RAISE,HOLD,RAISE
0.7801,0.5811,7.997367655,2.280670281,10.03499284,0.612100724,0.1841,0.1381,0.77272826,RAISE,HOLD,RAISE
0.7801,0.5821,8.460393335,2.037625183,10.03499284,0.701317303,0.1881,0.1411,0.796948018,RAISE,HOLD,RAISE
0.7801,0.5831,8.537254405,1.574599503,10.03499284,0.830417037,0.1921,0.1441,0.843089125,HOLD,HOLD,RAISE
0.7801,0.5831,8.707076511,1.497738433,10.03499284,1.084371536,0.1961,0.1471,0.85074843,HOLD,HOLD,RAISE
0.7801,0.5831,9.563125971,1.327916326,10.03499284,1.162696546,0.2001,0.1501,0.867671423,HOLD,HOLD,RAISE
0.7801,0.5831,10.02023631,0.471866867,10.03499284,1.440320566,0.2041,0.1531,0.952977857,HOLD,HOLD,RAISE
0.7801,0.5831,7.150248203,0.014756525,10.03499284,4.24706078,0.2081,0.1561,0.998529493,HOLD,STOP,HOLD
0.0001,0.5831,8.131289088,2.884744634,10.03499284,96.90964904,0.2081,0.1561,0.712531471,RAISE,HOLD,RAISE
0.0001,0.5841,9.046626974,1.90370375,10.03499284,0.563744117,0.2121,0.1591,0.810293462,HOLD,RAISE,RAISE
0.0201,0.5841,9.585035255,0.988365864,10.03499284,0.950423822,0.2161,0.1621,0.901508065,HOLD,RAISE,RAISE
0.0401,0.5841,10.43387661,0.449957583,10.03499284,1.9395723,0.2201,0.1651,0.955161146,HOLD,RAISE,RAISE
0.0601,0.5841,0.584816358,-0.398883773,10.03499284,4.637715642,0.2241,0.1681,1.039749283,HOLD,RAISE,RAISE
0.0801,0.5841,1.252031589,9.45017648,10.03499284,-0.293226447,0.2281,0.1711,0.058277706,RAISE,RAISE,RAISE
0.1001,0.5851,1.721874463,8.782961249,10.03499284,0.026497528,0.2321,0.1741,0.124766565,RAISE,RAISE,RAISE
0.1201,0.5861,2.475343882,8.313118375,10.03499284,0.039209429,0.2361,0.1771,0.171587015,RAISE,RAISE,RAISE
0.1401,0.5871,3.204263831,7.559648955,10.03499284,0.059552716,0.2401,0.1801,0.246671216,RAISE,RAISE,RAISE
0.1601,0.5881,3.482250002,6.830729006,10.03499284,0.084772821,0.2441,0.1831,0.31930903,RAISE,RAISE,RAISE
0.1801,0.5891,3.638125322,6.552742836,10.03499284,0.101958371,0.2481,0.1861,0.347010711,RAISE,RAISE,RAISE
0.2001,0.5901,4.552477047,6.396867515,10.03499284,0.111041297,0.2521,0.1891,0.362543888,RAISE,RAISE,RAISE
0.2201,0.5911,5.41206389,5.482515791,10.03499284,0.142334573,0.2561,0.1921,0.453660219,RAISE,RAISE,RAISE
0.2401,0.5921,5.495616091,4.622928948,10.03499284,0.197429943,0.2601,0.1951,0.539319158,RAISE,RAISE,RAISE
0.2601,0.5931,6.220890616,4.539376747,10.03499284,0.237754729,0.2641,0.1981,0.547645243,RAISE,RAISE,RAISE
0.2801,0.5941,6.449953143,3.814102222,10.03499284,0.274085671,0.2681,0.2011,0.619919786,RAISE,RAISE,RAISE
0.3001,0.5951,6.868691488,3.585039695,10.03499284,0.338216061,0.2721,0.2041,0.642746163,RAISE,RAISE,RAISE
0.3201,0.5961,7.472935515,3.16630135,10.03499284,0.383186356,0.2761,0.2071,0.68447398,RAISE,RAISE,RAISE
0.3401,0.5971,7.989296574,2.562057323,10.03499284,0.472029329,0.2801,0.2101,0.744687678,RAISE,RAISE,RAISE
0.3601,0.5981,8.201101998,2.045696264,10.03499284,0.623662593,0.2841,0.2131,0.796143725,RAISE,RAISE,RAISE
0.3801,0.5991,9.058552672,1.833890839,10.03499284,0.801790778,0.2881,0.2161,0.817250409,HOLD,RAISE,RAISE
0.4001,0.5991,9.160765145,0.976440166,10.03499284,0.98790533,0.2921,0.2191,0.902696476,HOLD,RAISE,RAISE
0.4201,0.5991,10.11438117,0.874227692,10.03499284,1.876359754,0.2961,0.2221,0.912882081,HOLD,RAISE,RAISE
0.4401,0.5991,1.150779273,-0.07938833,10.03499284,2.313900888,0.3001,0.2251,1.00791115,HOLD,RAISE,HOLD
0.4601,0.5991,1.502879589,8.884213564,10.03499284,-2.899114457,0.3001,0.2251,0.114676641,RAISE,RAISE,RAISE
0.4801,0.6001,1.710932564,8.532113249,10.03499284,0.033832586,0.3041,0.2281,0.149763893,RAISE,RAISE,RAISE
0.5001,0.6011,1.831728025,8.324060274,10.03499284,0.040105716,0.3081,0.2311,0.17049664,RAISE,RAISE,RAISE
0.5201,0.6021,2.578145135,8.203264812,10.03499284,0.044010446,0.3121,0.2341,0.182534064,RAISE,RAISE,RAISE
0.5401,0.6031,3.299580201,7.456847703,10.03499284,0.062856562,0.3161,0.2371,0.256915493,RAISE,RAISE,RAISE
0.5601,0.6041,4.238789409,6.735412637,10.03499284,0.088497991,0.3201,0.2401,0.32880743,RAISE,RAISE,RAISE
0.5801,0.6051,4.545829566,5.796203429,10.03499284,0.125865768,0.3241,0.2431,0.422400841,RAISE,RAISE,RAISE
0.6001,0.6061,5.082827568,5.489163272,10.03499284,0.156855418,0.3281,0.2461,0.452997789,RAISE,RAISE,RAISE
0.6201,0.6071,5.10478916,4.95216527,10.03499284,0.185194986,0.3321,0.2491,0.506510333,RAISE,RAISE,RAISE
0.6401,0.6081,5.757838008,4.930203678,10.03499284,0.206163926,0.3361,0.2521,0.508698834,RAISE,RAISE,RAISE
0.6601,0.6091,6.083982911,4.27715483,10.03499284,0.233574042,0.3401,0.2551,0.573775996,RAISE,RAISE,RAISE
0.6801,0.6101,6.589495975,3.951009927,10.03499284,0.284487383,0.3441,0.2581,0.606276757,RAISE,RAISE,RAISE
0.7001,0.6111,7.576326526,3.445496863,10.03499284,0.333560082,0.3481,0.2611,0.656651787,RAISE,RAISE,RAISE
0.7201,0.6121,8.020038175,2.458666312,10.03499284,0.439781363,0.3521,0.2641,0.754990726,RAISE,RAISE,RAISE
0.7401,0.6131,8.322774067,2.014954663,10.03499284,0.652389317,0.3561,0.2671,0.799207165,RAISE,RAISE,RAISE
0.7601,0.6141,8.50140342,1.712218771,10.03499284,0.82610038,0.3601,0.2701,0.829375188,HOLD,RAISE,RAISE
0.7801,0.6141,9.174032199,1.533589418,10.03499284,0.99302771,0.3641,0.2731,0.847175833,HOLD,RAISE,RAISE
0.8001,0.6141,9.641351572,0.860960639,10.03499284,1.196413081,0.3681,0.2761,0.91420416,HOLD,RAISE,RAISE
0.8201,0.6141,10.54606864,0.393641266,10.03499284,2.239673019,0.3721,0.2791,0.960773139,HOLD,HOLD,RAISE
0.8201,0.6141,6.676661292,-0.511075799,10.03499284,5.358212945,0.3761,0.2821,1.050929364,HOLD,HOLD,RAISE
0.8201,0.6141,7.533819399,3.358331546,10.03499284,-2.612787108,0.3801,0.2851,0.665337923,RAISE,HOLD,RAISE
0.8201,0.6151,7.807850308,2.501173439,10.03499284,0.448664421,0.3841,0.2881,0.750754836,RAISE,HOLD,RAISE
0.8201,0.6161,8.586594831,2.22714253,10.03499284,0.624334977,0.3881,0.2911,0.77806237,RAISE,HOLD,RAISE
0.8201,0.6171,9.559842762,1.448398007,10.03499284,0.771086243,0.3921,0.2941,0.855665268,HOLD,HOLD,RAISE
0.8201,0.6171,9.89824025,0.475150076,10.03499284,1.320057431,0.3961,0.2971,0.952650681,HOLD,HOLD,RAISE
0.8201,0.6171,9.763066202,0.136752588,10.03499284,4.166363744,0.4001,0.3001,0.986372428,HOLD,STOP,HOLD
0.0001,0.6171,3.237549076,0.271926636,10.03499284,14.27843723,0.4001,0.3001,0.972902159,HOLD,HOLD,STOP
0.0001,0.6171,3.654371047,6.797443762,10.03499284,2.381193049,0.0001,0.0001,0.322625948,RAISE,RAISE,RAISE
0.0201,0.6181,3.823208149,6.38062179,10.03499284,0.107521921,0.0041,0.0031,0.364162796,RAISE,RAISE,RAISE
0.0401,0.6191,4.17612011,6.211784688,10.03499284,0.119838106,0.0081,0.0061,0.380987631,RAISE,RAISE,RAISE
0.0601,0.6201,5.019332879,5.858872728,10.03499284,0.13445798,0.0121,0.0091,0.416155764,RAISE,RAISE,RAISE
0.0801,0.6211,5.569416995,5.015659959,10.03499284,0.17134125,0.0161,0.0121,0.500183006,RAISE,RAISE,RAISE
0.1001,0.6221,5.983061921,4.465575842,10.03499284,0.222081124,0.0201,0.0151,0.554999598,RAISE,RAISE,RAISE
0.1201,0.6231,6.810672833,4.051930916,10.03499284,0.267963736,0.0241,0.0181,0.59621985,RAISE,RAISE,RAISE
0.1401,0.6241,7.715397521,3.224320005,10.03499284,0.336169247,0.0281,0.0211,0.678692346,RAISE,RAISE,RAISE
0.1601,0.6251,8.339271317,2.319595317,10.03499284,0.478575173,0.0321,0.0241,0.76884933,RAISE,RAISE,RAISE
0.1801,0.6261,8.537894991,1.69572152,10.03499284,0.719028122,0.0361,0.0271,0.83101916,HOLD,RAISE,RAISE
0.2001,0.6261,9.288396306,1.497097847,10.03499284,1.006992586,0.0401,0.0301,0.850812266,HOLD,RAISE,RAISE
0.2201,0.6261,9.390110489,0.746596532,10.03499284,1.240853605,0.0441,0.0331,0.925600691,HOLD,RAISE,RAISE
0.2401,0.6261,10.10848703,0.644882349,10.03499284,2.515444443,0.0481,0.0361,0.935736641,HOLD,RAISE,RAISE
0.2601,0.6261,8.839169982,-0.07349419,10.03499284,3.134986418,0.0521,0.0391,1.007323791,HOLD,RAISE,HOLD
0.2801,0.6261,9.46640775,1.195822856,10.03499284,-24.05406454,0.0521,0.0391,0.880834708,HOLD,RAISE,RAISE
0.3001,0.6261,10.39793301,0.568585088,10.03499284,1.58324583,0.0561,0.0421,0.943339761,HOLD,RAISE,RAISE
0.3201,0.6261,5.917903667,-0.362940175,10.03499284,3.657476508,0.0601,0.0451,1.036167457,HOLD,RAISE,RAISE
0.3401,0.6261,6.189185152,4.117089171,10.03499284,-3.261090439,0.0641,0.0481,0.589726745,RAISE,RAISE,RAISE
0.3601,0.6271,7.083216516,3.845807686,10.03499284,0.3006583,0.0681,0.0511,0.616760296,RAISE,RAISE,RAISE
0.3801,0.6281,8.009444777,2.951776322,10.03499284,0.368360412,0.0721,0.0541,0.705851676,RAISE,RAISE,RAISE
0.4001,0.6291,8.606174614,2.025548061,10.03499284,0.54268643,0.0761,0.0571,0.798151519,RAISE,RAISE,RAISE
0.4201,0.6301,8.734980827,1.428818224,10.03499284,0.849762568,0.0801,0.0601,0.857616418,HOLD,RAISE,RAISE
0.4401,0.6301,9.556018153,1.300012011,10.03499284,1.222686088,0.0841,0.0631,0.870452124,HOLD,RAISE,RAISE
0.4601,0.6301,4.720328306,0.478974685,10.03499284,1.470143056,0.0881,0.0661,0.952269554,HOLD,RAISE,RAISE
0.4801,0.6301,4.832559035,5.314664532,10.03499284,1.971013692,0.0921,0.0691,0.470386814,RAISE,RAISE,RAISE
0.5001,0.6311,5.796034037,5.202433803,10.03499284,0.181857538,0.0961,0.0721,0.481570751,RAISE,RAISE,RAISE
0.5201,0.6321,6.330063529,4.238958801,10.03499284,0.222820098,0.1001,0.0751,0.577582279,RAISE,RAISE,RAISE
0.5401,0.6331,6.573687766,3.704929309,10.03499284,0.298661243,0.1041,0.0781,0.630799008,RAISE,RAISE,RAISE
0.5601,0.6341,7.450641418,3.461305072,10.03499284,0.354861711,0.1081,0.0811,0.655076478,RAISE,RAISE,RAISE
0.5801,0.6351,7.629367748,2.58435142,10.03499284,0.430510531,0.1121,0.0841,0.742466042,RAISE,RAISE,RAISE
0.6001,0.6361,8.431497875,2.40562509,10.03499284,0.590428042,0.1161,0.0871,0.760276352,RAISE,RAISE,RAISE
0.6201,0.6371,8.47820516,1.603494963,10.03499284,0.70098187,0.1201,0.0901,0.840209656,HOLD,RAISE,RAISE
0.6401,0.6371,8.819025601,1.556787678,10.03499284,1.057465768,0.1241,0.0931,0.844864097,HOLD,RAISE,RAISE
0.6601,0.6371,9.576605604,1.215967237,10.03499284,1.132977313,0.1281,0.0961,0.878827294,HOLD,RAISE,RAISE
0.6801,0.6371,10.26106345,0.458387234,10.03499284,1.575142045,0.1321,0.0991,0.95432112,HOLD,RAISE,RAISE
0.7001,0.6371,7.370971761,-0.226070615,10.03499284,4.477028461,0.1361,0.1021,1.022528229,HOLD,RAISE,STOP
0.7201,0.6371,7.694891986,2.664021077,10.03499284,-6.520946347,0.0001,0.0001,0.734526858,RAISE,RAISE,RAISE
0.7401,0.6381,8.02142464,2.340100852,10.03499284,0.577690023,0.0041,0.0031,0.766805927,RAISE,RAISE,RAISE
0.7601,0.6391,8.41785882,2.013568198,10.03499284,0.685562302,0.0081,0.0061,0.799345328,RAISE,RAISE,RAISE
0.7801,0.6401,9.260293773,1.617134018,10.03499284,0.836113605,0.0121,0.0091,0.838850506,HOLD,RAISE,RAISE
0.8001,0.6401,10.22750934,0.774699065,10.03499284,1.145272275,0.0161,0.0121,0.922800237,HOLD,RAISE,RAISE
0.8201,0.6401,8.505563262,-0.192516506,10.03499284,2.640382521,0.0201,0.0151,1.019184518,HOLD,RAISE,HOLD
0.8401,0.6401,8.903748521,1.529429576,10.03499284,-8.836191196,0.0201,0.0151,0.847590367,HOLD,RAISE,RAISE
0.8601,0.6401,9.089828564,1.131244317,10.03499284,1.164322786,0.0241,0.0181,0.887270042,HOLD,HOLD,RAISE
0.8601,0.6401,9.584224168,0.945164274,10.03499284,1.607049587,0.0281,0.0211,0.905813159,HOLD,HOLD,RAISE
0.8601,0.6401,4.653182875,0.45076867,10.03499284,2.028054685,0.0321,0.0241,0.95508032,HOLD,HOLD,RAISE
0.8601,0.6401,4.906525272,5.381809963,10.03499284,2.064554696,0.0361,0.0271,0.463695685,RAISE,HOLD,RAISE
0.8601,0.6411,5.350234124,5.128467566,10.03499284,0.182337366,0.0401,0.0301,0.488941582,RAISE,HOLD,RAISE
0.8601,0.6421,5.409580718,4.684758714,10.03499284,0.208648453,0.0441,0.0331,0.533157742,RAISE,HOLD,RAISE
0.8601,0.6431,5.777424655,4.62541212,10.03499284,0.230943835,0.0481,0.0361,0.539071707,RAISE,HOLD,RAISE
0.8601,0.6441,6.485719858,4.257568183,10.03499284,0.24981232,0.0521,0.0391,0.57572783,RAISE,HOLD,RAISE
0.8601,0.6451,6.495201113,3.54927298,10.03499284,0.304667809,0.0561,0.0421,0.646310362,RAISE,HOLD,RAISE
0.8601,0.6461,7.213479638,3.539791725,10.03499284,0.366001778,0.0601,0.0451,0.647255182,RAISE,HOLD,RAISE
0.8601,0.6471,7.96566246,2.8215132,10.03499284,0.407565202,0.0641,0.0481,0.718832565,RAISE,HOLD,RAISE
0.8601,0.6481,8.381120012,2.069330378,10.03499284,0.564637618,0.0681,0.0511,0.793788555,RAISE,HOLD,RAISE
0.8601,0.6491,8.750259596,1.653872826,10.03499284,0.810032086,0.0721,0.0541,0.835189436,HOLD,HOLD,RAISE
